,original_glrlm_RunLengthNonUniformity,original_glszm_LargeAreaEmphasis,log-sigma-1-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,log-sigma-1-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,log-sigma-3-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,wavelet-LH_firstorder_Variance,wavelet-HL_glcm_ClusterProminence,wavelet-HL_ngtdm_Complexity,wavelet-HH_glrlm_RunLengthNonUniformity,wavelet-HH_gldm_DependenceNonUniformity,wavelet-LL_firstorder_Maximum,wavelet-LL_glrlm_GrayLevelNonUniformity,wavelet-LL_glrlm_LongRunHighGrayLevelEmphasis,wavelet-LL_glrlm_ShortRunHighGrayLevelEmphasis,wavelet-LL_ngtdm_Complexity,score
20,-0.09830700978328966,-0.881744813060945,-0.17491295333025378,-0.8567107756821428,-0.13409948212751044,0.71703898197368,0.521930488280254,0.9031699780901262,-0.10546623537807646,-0.6499787593167408,-0.2694957752035363,-0.9974126920177497,-0.3101753525890766,0.35289823955117683,0.47653538258658823,0.8328329202875837
23,-0.6119673430590862,-0.03242668328393554,0.880697348444525,-0.48207637126605407,-0.9407153756291032,-0.910768626796029,-0.9537103252014614,-1.115032319555788,-0.6841489050920079,-0.5526204500730008,-1.3536097921472487,-0.7164440623652889,1.2731301671205062,0.3974286130055286,-1.5146626796749634,0.1765576678671461
24,0.39281526538400136,0.06498706297209816,-0.08288443975212584,-0.5817598655064868,-0.5119406788730541,-0.1894353328592689,-0.6994915704981379,-0.7177801875201566,0.7021409164364991,0.356817604189073,0.4581098218740538,0.3335761385768886,1.299052299585549,1.2813058053747532,-0.36192297377743315,0.07664901026099394
25,0.32463469948825135,-0.5508182876664802,-0.1499280889505815,0.6249838403571226,-0.42560067704557264,-0.17233166161207678,-0.05381718724503719,-0.10920313242579156,0.29036389205522006,-0.19174258333343952,-1.337031117988516,0.03509664272865379,-0.7465274071846298,-1.1053023765984333,-1.1674933984057396,0.5689399184451422
27,0.05503862045374382,-0.9348555689351126,-0.18400852368175025,-1.0103053292875597,-1.6339109460130838,0.5375553056148602,1.1552113380872424,0.9608726305264387,-0.2713823125969701,-0.7789677762903867,0.3200178243773185,-1.108625465083142,-0.5984672703610101,0.3893550038855196,0.756267670538483,1.2635786819419468
28,-1.0146002934668656,-0.5920388268861411,-0.15555676313700909,-0.7151617190095215,-0.758267280603681,0.16976315178708873,-0.49229267034497026,-0.5700540667093286,-0.8274306546885445,-1.1661489719703018,0.33468094333751824,-1.0846981464675722,-0.2720067157588255,0.1399896762208312,0.28444763228771214,0.2225711833784781
29,0.7855883374651565,-0.7174933824113844,-0.13115194729382676,-0.4123494129210757,-0.027816300170223927,0.31872467826597095,-0.1279966291732877,0.34589634142952164,0.7971114987304219,0.46682956448375434,0.6052243619725753,-0.3613036686467893,-0.19867038722619654,0.8383661748503501,0.5455398736018549,1.1802814428929163
30,1.9422468534380162,-0.5944589096127169,-0.10854132141848027,-0.7068405570261532,0.170753085386915,-0.6371334812250823,0.68028894629404,1.3439022240961271,1.2401045267342836,1.614223588781803,-0.14456776651162795,-0.3088922155512008,0.24826284019301678,0.43340244057439137,0.08800228509896116,2.193295829380834
33,-0.6084912828999343,-0.7847372558030282,-0.15743794372478606,0.17001583398264408,0.9852882568127121,-0.38810889689263445,-0.023902228685769585,0.1372492891499851,-0.7298440219915995,-0.8886324402515293,0.43513307437363763,-1.1710662967837413,0.9304181849861172,2.1118074270736806,0.17278745082343439,0.2600305922025921
35,1.2504011352003073,-0.533737289890392,-0.11836463463724525,-0.4725569824328343,-1.330826410586536,0.2343420847722229,-0.46792169262421174,-0.04848189996974511,1.4928778733461738,0.8940518908624652,0.3950779426626955,-0.07984899089380275,1.1264128419492239,1.2767488291745879,-0.11989048063303069,1.1855326144361709
37,-0.7817642798606519,-0.10215077421362027,-0.08989281226253899,0.5723194726922612,-0.9368418438522018,-0.6943388927863702,0.016831628075734278,-0.013791588416343823,-0.6709803560384578,-0.6487315082343535,0.2766645071757353,-0.9766559800603662,1.357984204950433,0.3391229581760375,-0.69580401923552,-0.1087990194770848
39,0.45186711965477955,-0.8574729692892794,-0.14377768624197618,-1.2871432254787938,-1.0580054031161215,-0.24836910185877692,0.020879688028056644,0.4982110949203953,0.19770221520965917,-0.06620418874126313,-0.5940381198220873,-0.7270781688509148,-0.1893643030816834,0.6626705350686435,-0.1342094454076527,1.680481503640477
41,-0.22420870112983976,0.33486865357759554,-0.0321185541125184,0.8444573394748426,-0.8326204650858884,-0.9703194604156626,-0.761227633690743,-0.7940523317500208,-0.20532353046228846,0.5420376435514146,-0.3585884259551869,0.44962397520952685,-0.8714632976338134,-1.2346017633629913,-0.6277569356799672,0.031069848903935177
42,-0.19013323806209298,0.035303169351970386,-0.05151507754350124,-0.6501958396068809,-1.151956327053453,0.47028865612781956,-0.9575300345558624,-1.2363351817959336,-0.08075060611798898,0.852112753335653,-0.31078927567377757,-0.361832175021012,2.2515353123654736,0.6054274850444424,-0.1620970643216377,-0.5968929450395088
44,1.332100677763372,-0.6930466261225877,-0.050256103345152854,-0.3068018681390249,-0.5585192327017383,-0.6305038745260483,0.2826866052829868,0.4843239138926532,0.7923291037089681,1.7165066778080202,0.6239748910290239,-0.41883832951208483,-0.25414608468575733,0.31306631746569147,-0.3278764691789347,2.1129723795659285
46,1.0150180441230559,-0.8834648454359361,-0.17093902720286427,-0.4554036302484172,-0.6491266433572073,0.08276775300037802,1.1047255090161638,1.9664637513508791,0.5912384153738536,0.022081176913509835,-0.24841971057868323,-0.47430727406323053,-0.08063644439588297,0.025064641338289905,0.13849849125340966,1.5803142196218425
48,-1.4379154752626442,0.2142897991089457,0.03715611311459325,-1.4234535269499244,-0.498535478445393,-0.48127998895085733,-0.9666991948868588,-1.2693891682858731,-1.3545286849718379,-1.2805975965898524,0.0955701792995093,-0.9971836496552792,1.7481560507183946,2.0407577464223676,-0.8364667529013634,-0.4592588014165517
49,-1.0821278319079006,-0.44937656140838705,-0.022355557368362512,-1.3671298294853544,-1.7535506096147628,0.027992737375548207,-0.9959421171641689,-1.409835764580297,-1.2619039159817464,-0.6793850581799978,-1.2338097604153877,-0.9263143560799646,2.568829726654282,1.3389261485074975,-0.8354025178014453,-0.5379464817461482
51,0.45353228906457094,-0.7888070282335157,-0.14487028506747773,-0.6769780107470482,-0.5464198009016507,-0.21584259755996554,-0.432688297833839,-0.15627661987524377,0.1626644806452,-0.19144307142673417,-0.8919937084113079,-0.5815495733399886,-0.054316502247968225,-0.0015035748279911675,-0.685294018857506,1.1910494242053156
52,0.22467524867279656,-0.682606046701357,-0.15050818245531228,-0.5814625201077664,-0.5632458473898923,-0.13216544675896744,-0.5854244669349823,-0.4416570961467378,0.21129523124870914,-0.10116196141581361,0.11266690604169541,-0.4311354158274179,0.13694545210034037,0.34904480457272796,-0.4762594013595211,0.8800218383411774
54,1.2265513602077425,0.4240329222870073,0.05835746774127243,-0.26205874810755064,1.4308649360130803,-0.3807357593867865,-0.6480961804609715,-0.5687523185716323,1.2959049901766495,0.9164051637887548,0.7401168270543704,0.36155307837367545,-0.22896970336567207,0.6236881220223439,0.9170617053288074,0.5383870642489055
55,0.2800921633782053,-0.9040879684488828,-0.17325690034030342,-0.9016602047747289,-1.3839867759460014,0.0067892285494489035,-0.2723118615847409,0.3001761021570258,0.10191060243531866,-0.45096803543235847,0.13063415942172513,-0.8612650489275882,-0.3404300302428426,0.44207335654707636,0.03738228105411942,1.5187797934663998
57,0.42799445345373754,-0.09298033296696603,0.007770308901638864,-0.8406608992451082,1.5503320638125744,-0.2600151880807803,-0.9193644300794108,-1.1126860207735434,0.3205862300251767,0.7911523260588529,0.746403357973779,-0.10943271303273554,-0.026438912868579335,0.5004308774807547,0.13534383496826455,0.4544168213700747
59,-1.0846946283231205,-0.7874470018512614,-0.06780728378073747,-0.9468820855955692,-0.36141250901496463,-0.47419118947753847,0.42890654846477966,0.14306325732345465,-1.1408788273386512,-1.2832044255858077,0.6206236609197889,-1.0811083726883643,-0.7672614698211027,-0.48955994066337677,0.9850535654620933,0.43916623368013996
62,-1.0926204286616306,-0.8768912213034213,-0.17176674386306817,-0.8605395233107013,-0.7955498468796779,0.3436669097739593,0.11478201300624977,-0.5264458831661488,-1.200512067367278,-1.3991489367706662,-1.1673557596886368,-1.1893396763796946,-0.3089998012365877,-0.13968843453858656,-0.2110735206686307,0.14234443934992813
65,-1.0888858348077382,0.3020881540068047,-0.063014407183461,2.45991983136535,-1.4001583770396058,-0.3937133603311879,0.025531479902595987,-0.059306308252541656,-0.9612352564915372,-0.8448090724413707,-1.9969959029663527,0.4074002203069891,-0.9653093197748713,-1.6053924810237967,-1.4025915630706347,-1.0044887204504247
66,-0.5652408875657182,-0.7010486838356917,-0.13926239481529193,-0.6638612075996855,-0.5765810848822405,-0.45661659649322955,-0.223866880327267,-0.5933325516726692,-0.5864574135137437,-0.8400189650043587,0.2714869558057872,-0.912984666301957,0.30667353289471017,0.8340789912262874,-0.7147802282836833,0.6469598597552007
68,1.619248831079019,-0.5449080347533811,-0.10743777913396436,0.13331488733194297,0.46847764852034685,-0.5380308494336423,1.1514412234437814,1.6015484229704715,1.5771400929202808,1.090763778668852,0.7448967916569202,0.2996677604381015,-0.12312063515898825,0.45391281030622965,0.15866517062583524,1.588947341291802
70,-0.7013878336721754,-0.3824542008730656,-0.10753097822013312,-0.3577297022353822,0.2131902540368561,0.3737757394606071,-0.8741551964919829,-1.0892982902322061,-0.6794604192194118,-0.4791050461173018,0.47530718466833766,-0.9381607361929898,0.7429486564779272,1.6345175808701393,0.298436113702461,-0.19402841953819136
71,1.414292117301517,-0.5748887764774435,-0.137603874427561,-0.6825589618920502,-0.809604523382221,0.1987535944046757,-0.43641976949721095,-0.10366107827813999,1.2175720979237599,0.7761815192168503,0.9888812159321936,-0.05709145883515513,0.46531991215599644,0.8492463108341219,0.5626633038223108,1.2724644289342861
75,-0.8278313781149815,0.5906357284695766,0.3047217788542858,-1.0960464770013534,-0.2986430408069834,-0.45906025035740833,-0.9732203790621865,-1.1876191005818408,-0.5969445751145193,0.008401102971369964,0.29272760747150894,-0.14061607222095104,0.8549572338314824,0.3100069812989994,-1.557937111983855,-0.26231064621759986
79,0.9888256559517192,-0.24870592819407675,-0.08712904621268185,-0.43574319312864823,-0.49842061617175737,-0.3901027450812464,0.6547409541445288,0.6724762373701968,1.3625725030477822,0.9409114048580071,0.7015231489472781,-0.26268460284131523,0.8278030106954047,0.776179589373682,0.061941863147674955,1.1897707236269497
81,0.9701554487159052,-0.7900059808800887,-0.1442218749174671,-0.799314526102075,-1.1472024757671129,-0.27834102982407294,-0.6694762865072544,-0.35034901203510505,0.5506642773504354,-0.00195809767865047,0.6845572986472269,-0.8458359489014546,0.2728294239260528,1.6392873100468077,0.15588503198400044,1.7966028556288212
82,0.7056077606073525,-0.8842737180381729,-0.17065478051436375,-0.9436669281776804,-1.1016201203937146,0.9491272432164645,-0.4222379398933132,-0.4450372471533054,0.12014164244672863,-0.3004084956415425,0.6345620020072518,-0.9215595945351656,-0.1454143410863388,1.6674535724481463,0.4745358525404308,1.2989475394645569
83,0.22046157127759042,0.29208867817045975,-0.11929651901390555,0.3250892485672753,-0.5557823784761046,-0.8594569843442061,1.3465510026288965,1.4555248021956746,0.20083581870344783,0.4461226160951524,-0.2869568738584887,-0.23750361224130284,0.7964794395853779,0.32943929188258914,-0.29585457005512633,0.45739426401281347
84,-0.6686488970402088,-0.18859235773171526,0.07693535252260288,-0.6076782561986127,0.5456830747710423,0.12714187566096466,-0.9920036888688634,-1.338600252228596,-0.664156052341694,0.038792447136160584,0.9078657237855368,-0.12143498044754464,0.9099220050201156,0.7298096688780344,-0.47458385703921185,-0.5591545185756281
85,1.1706213407315955,-0.2508809052441756,-0.10490477680108977,1.0548928483153275,0.6909032082975249,-0.3755009075532827,0.02105733262868408,-0.025296640234391276,1.100466815071262,0.9724698193579544,-1.2169152972655923,1.014706470225105,-0.7545609546231707,-0.9957629796801923,-0.07333179143534489,0.27259507073304134
86,1.971693181495031,-0.3413101119994862,-0.14602401921891503,0.7521846891827322,1.2499702988393049,-0.12616733915989123,0.18673290206112766,0.6198721326759128,1.7833736470925412,1.4444354618076354,-0.22411089868425516,0.6097403872262868,-0.22095908727584368,-0.05055459807195065,0.2991900000131337,1.0024129463570965
88,-1.3704074540916193,4.789259814199649,2.481491700933912,-1.6274175399294337,-2.393876398953842,-1.0747256453603105,-0.9883335403947623,-1.2990191162627693,-1.1864409594504228,-0.611398149811605,-4.543438264222529,0.18747218180153674,-0.9684085298874119,-1.8144620634401594,-2.4937048577341105,-1.1436681343352655
89,0.521689007001154,-0.07481645297527975,0.21787479422480044,-1.3084844951388406,-1.0872790278636337,0.16606943823692535,-0.8941043289962434,-0.8901918722161377,0.2311869119006418,0.9710654830117852,0.5158005541627951,-0.6164863083647771,0.9804753757888356,1.868095228902708,-0.10497007096778711,1.0062047542597399
90,-0.557973598639185,0.42149342187510186,0.048652350282995374,-0.6826872664717759,1.3106728894432595,-0.024798242876699014,-0.9603578177222201,-1.1845206447539982,-0.4090227594316309,0.5390955418576134,0.8341262677798937,-0.5797256281384486,1.716357729532976,1.9156714905644614,-0.13672330302517016,-0.5815291331869353
93,1.3856960427112175,-0.880119461078303,-0.1102098551641471,-1.2878809738314567,0.23022104549763958,-0.2500307528574069,-0.6595721598737703,-0.6698312131070265,1.0795697933034065,0.20057545479397357,0.9567609642698344,-0.37521242012957856,0.13321330724221309,1.8616228165137965,0.06110454977575389,1.8173932910637192
94,0.32317786220031597,0.479267074619473,0.013099462013310442,-0.4738656315918471,-1.1522640804559094,-0.5667484135678268,-0.380377577152377,-0.1252659891160333,0.3618909460301751,0.4503918269613233,-0.6082511031403958,-0.25011518551702133,1.4690407274946706,-0.1360505066935664,-1.0915226565770724,0.3110777003312082
95,-0.7258611131147946,-0.2833462286313058,-0.023435167573093323,-0.07074256017020367,-0.3343456503927812,-0.6038871099080416,-0.48343948771402095,-0.46275616936114583,-0.670348686558165,-0.22844939695189811,-0.1033729191170875,-0.7948542461601856,0.7450874245441211,0.7924189033786908,-1.1346325122610885,0.2965695595025656
96,0.1881490369061345,-0.647035540091581,-0.1593842982372521,0.7387056022311518,1.9747096541090048,-0.0704862031092058,-0.04492370818838968,0.059111504231606216,-0.1517719817855272,-0.4423341670804892,-1.2134951587265965,0.09222086407805975,-0.9419002730348947,-1.3092744959904201,-0.6591508425402345,0.006472353829075367
101,2.8255844479633065,0.5679040567294843,-0.04953486488935332,0.9732302437402801,0.9890006052757936,-0.48263288221374345,0.5051880895915559,1.4708526435476188,2.525620849113208,2.0246287325368173,0.5284737563096109,2.503047323486834,-0.8415635557966809,-0.8650853439882384,1.0082620510543925,0.5917456326383127
102,-0.8478357457756704,-0.2126557926614665,-0.098167639512251,0.32151710648237875,-0.24928367419159642,0.07614322009156808,1.8077446976634544,1.1144010277239205,-0.7980723822726317,-0.9660042083738678,0.8191785917068685,-0.1601666874389523,-0.8490036037449276,-0.952719845916619,1.5461398415182699,-0.5993775966601793
103,-0.5423544452356146,0.3777533962985199,-0.03161432095498646,-0.9171097583705135,0.11414730841646215,0.3617268014521476,-0.8377018556883169,-1.007300707698639,-0.481736401170188,-0.11771782064348799,0.27217901456799015,-0.7069435648051995,1.073596406743138,1.1022814555146987,0.008393716687139972,-0.40677820709418727
104,-0.9331549032308643,0.46801584390787987,-0.07006113173971147,0.9673024424399631,0.45792503978432075,-0.006833013500997125,-0.6519625639320564,-0.4865387116436131,-0.6407834667441301,-0.4113614400186124,0.8596164378622371,-0.7012829952980314,1.0038157950948934,1.0972750586916213,-0.24951318118090143,-0.8199617373334496
105,0.3755702632684592,-0.24600075284036696,0.0059896041129059475,-0.25542465493594796,0.3795388457200748,-0.6513962862005026,-0.006064505400789957,0.5273393727335776,0.3285384421953894,0.40989299240706356,-1.685268047562834,1.1179898937486177,-0.9163426624006793,-1.4375445904734863,-1.2267232494411309,0.4181290764247687
106,0.09770244184891413,-0.6631707335041176,0.11700877043229664,-0.8304529912557674,-0.5527438702023286,-0.8239899746689499,-0.07696933431645168,0.03243312415133874,-0.32855513163853706,0.1173532149012055,-0.2964310393344633,-0.5995769747651856,-0.624748986826097,-0.5207626455551457,-0.5969733159829514,1.3884824290260174
108,-0.8722669817448209,-0.2434239536326511,-0.1263959696385774,-0.526154443517992,1.6556591440917192,-0.3522631173342238,-0.2873479495322561,-0.36391600596396895,-0.8504443929565895,-0.9298152439043786,0.697636019467025,-0.9087146223120222,0.12777910583502244,0.5844484097509102,0.24153288758702868,-0.13791565668911324
109,1.5229523842889527,-0.6598087119848566,-0.15225387009864072,-0.08617550656714497,-0.45384436733305655,-0.04994552823751087,0.7617065319207238,1.6079622450128868,1.5744374396752547,0.8467877012820033,0.10512663829591685,0.1733299903364513,-0.10801826735175739,0.23534636148026233,0.31772280479836973,1.5800299410639072
111,0.6564533570250126,-0.0928317801971046,0.11643352443047983,-0.7233904794872269,-0.3799298372446534,-0.7168773237019487,-0.891408066982833,-0.9925282673914855,0.47522168416172456,1.2072229606460896,0.5366133786710796,-0.3716243166611711,0.8755878902768832,1.3228861602976634,-0.7167287242874897,1.131209185961947
112,0.04810927288187594,-0.6588400145629185,-0.15762507163647524,-0.8418490645238794,-0.18251206832419575,0.11103904351766995,1.1323777822716843,0.9871225070722932,-0.2397042913937427,-0.493923353627438,0.9466398527446658,-0.5907335935486491,-0.3808166152882994,0.6100828511933398,1.2525214500061284,0.734306442294737
114,0.17439893518367328,-0.19114174872993306,-0.0032930045667735326,-0.7109967939966472,-0.787060714856921,-0.9945710906573737,-0.692582525720416,-0.6203576679793877,-0.19522807862695218,0.949782486713339,-0.6540033260370363,1.0407395984746328,-0.9378617617092249,-1.4243871827340004,-0.6989601099756534,0.5088871864188604
115,-1.025372292459378,-0.9393491418314255,-0.18801771169182974,-0.609037554464098,-1.8259595012535763,1.5933484157518576,0.9492114906604366,0.5375316755011007,-1.1014968455497633,-1.406580614885365,-0.9770331554095397,-1.3254927841324795,-0.6128705152441519,-0.3039593183050702,-0.3134368069081252,0.22374298491358977
116,-0.16380982184993415,0.27095648511383835,0.045080383075205975,-0.6764816578499298,0.44358135713252017,-0.3682120466341839,-0.9089896861786858,-1.1163490727135787,-0.12000141840601415,0.31080184095388647,0.14975600080832407,-0.4217849844184982,1.8103610498150469,1.486128446991464,-0.5891592376074863,-0.22589059083443114
117,-0.29557811539609957,-0.5289229221303294,-0.05710880591571669,-0.7834550552325762,-0.9242331453878596,-0.24319168810397884,-0.8646503376915557,-0.9673419409868569,-0.4463442924264013,-0.06916738863876186,0.37542515934606835,-0.08373868666421024,-0.13260550993339418,-0.06792910501530319,-1.2850777991735698,0.5772731768621235
118,-0.4517911054781617,-0.40482775634640206,0.01579331787535368,-0.8688536781981109,0.3458528036655238,-0.7760472199251701,-0.6277510006280578,-0.7369226919756632,-0.6813072103824356,-0.199483892084935,0.9798021585031195,-0.9399431435866435,0.818860732433733,1.2533960370329527,-0.6030908548051578,0.6284248030043162
121,0.7502305359141165,-0.7612197789247344,-0.05480811961262103,-0.9605414253050736,0.3847716738478609,-0.4843487839475504,-0.9071962880001733,-0.9470848294888399,0.3205008940307353,0.5395407604152896,0.31144194720873053,-0.7151156406332769,0.02704159600239825,0.5911365951895792,-0.8631676775390164,1.5721103943493189
122,-0.8614407482801146,-0.4529403113623475,0.7489375638496762,-1.672388351050316,-1.6832123799564909,-0.9131237206785057,-0.9815182616383293,-1.2961859237625608,-0.9140481718538455,-0.5354930173256309,-0.5854944660199344,-1.0963444111853013,0.23273170484177888,0.07065286515214637,-1.5153525971093642,1.0876416737851768
123,0.0951542833700934,-0.5772446657539997,-0.1412561568417963,-0.6884257668489843,-0.3505999028364171,-0.17426777308041516,0.7462052862215234,0.6547613856652363,-0.1222664317219135,-0.26945864185942414,0.20370287366142215,-0.653765149297155,1.2411406480454088,0.48646901097273115,-0.3361506044554409,0.4893525750096341
125,-0.5447303815843577,0.1087443505375745,0.007716391721374733,-1.2519582700967533,-1.6327339438124808,0.5896720989174927,-0.9955960647837425,-1.3988430725433472,-0.438791565701574,0.7807158104405161,-1.8183837657938149,-0.3448551439830881,-0.10993283499952618,-0.720124373321184,-1.0598295223389311,0.10147044905192718
127,1.185823200044192,2.813334939664089,0.5945418075934221,-0.8887690717747362,-1.0117051691196537,-0.8961532500742627,-0.1508962679462142,0.6161225998459597,1.4583325802850373,2.800205850793304,-0.5435292322955491,1.698548526217803,2.2783724702963846,0.5791117786313846,-1.2160728508760945,-0.4084031883636777
128,0.527306784548991,-0.39361440167949646,-0.07573005879506298,-0.2906972437559397,-0.9446179326457964,0.9192454234348829,-0.9227713733485696,-1.0832899398833238,0.29078153800894746,0.9066369448056156,0.5434045770832703,-0.23999359708143,0.9334896149237494,1.5541629513197233,0.5196265041027388,0.2076042090388201
131,-0.977420470870674,-0.7302873639498272,-0.10695347980383621,-0.884997548264277,-0.3070577323761771,-0.2760697684614598,-0.5798527754983231,-0.7520435897382449,-1.0919648783346256,-1.0158462845477543,0.6453027936561695,-1.1777477790870172,0.06961941920575544,0.5888908933922599,-0.13432881431366814,0.43905818937762114
135,0.13284228874031792,-0.7836755542206016,-0.1291529067200615,-0.1932587384150642,-0.5856078111149849,-0.4585106854316276,0.3322585909148641,0.6730261058749217,-0.16592556180121806,-0.3863617515677204,0.08414823525856664,-0.2781496809575963,-0.6259277653489496,-0.38551028512920743,0.23292166731499547,0.9242505738079699
141,0.2908788856327832,-0.4840453394181624,-0.13267558459427098,0.15023397370928104,0.8107323665239734,-0.13216672563560755,-0.3150942873931861,-0.006582409845807118,0.3499659189534782,0.06501634406056903,0.9712644536301563,-0.4486193537335077,0.3088090602935247,0.7225619434614697,0.4960535064153945,0.4602746992493959
142,0.02926695688059866,-0.8607417567284896,-0.17457497997602742,-0.5584283777536309,-0.6427405277495927,0.29281256780799636,0.3277561662599629,0.9115468224686766,-0.26510449216913257,-0.6811467661804604,-0.3935056658240999,-0.775860241147231,-0.5972729579878497,-0.5307867131926058,-0.10374038215862669,1.0125469699950695
144,-1.1622378262587532,-0.06772823435796207,-0.010244061179882125,-0.8604846483023055,1.2661831444777814,-0.34123378208549343,-0.8413500025379052,-1.01096491364532,-1.112898577516903,-0.9087899151260945,0.6472510679652366,-0.8067903464443117,-0.11717743143375298,-0.14449957346966552,-0.14901111142668694,-0.2999054518225731
146,0.7666198794110409,-0.2450558102790516,-0.0030655671188903684,-0.12571773626511143,0.7754224774792191,-0.28438667915453786,0.12189126751812521,0.5472999599100836,0.49577656692165684,1.3482594146788889,0.4428924610111738,0.18917255876729994,-0.7742352017984282,-0.5705192367655754,0.5599372186727919,0.8780684430795221
147,0.5061228649981047,-0.4651932441474666,-0.0813434960115426,-0.9666306035819784,0.07434554522318006,0.5853894721112038,-0.4029931050125033,0.07388774460002753,0.7084185872295529,0.37187370035604356,0.732556233800532,-0.06762636329992343,-0.06776468112742302,0.7826994780879917,0.9367507437702268,0.6485828647347115
148,1.42887408816711,-0.9301667815784833,-0.1773831751138052,-1.0569689851454147,-0.1584535001710344,-0.25741321325281324,0.41513510763174155,0.6594187787233619,0.845574296395949,0.09180478964699186,0.07203522394361811,-0.6512981532635558,-0.5185963268524819,0.4670594471701342,0.5285814768779122,2.0559474267802638
149,1.18736275707548,-0.4677443724111005,-0.09682843093164746,0.5540015305061426,-0.7852627233807341,-0.7437637660261492,-0.18073979389164999,0.3047617413322182,1.4503744930774778,1.136567752145421,-0.19253051234570612,-0.15581602842762973,0.12616859892529667,0.28014028264297786,-0.8309855821357602,1.6357652050694844
